_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.4073819984108638,GO:0022898,M1,1,0,GO Biological Processes,19,regulation of transmembrane transporter activity,19_GO:0051179 localization,-2.4073819984108638,4.027918781725888,3.7269067884938187,21160,197,160,6,3.75,1.5019518550872395,12373|19699|20617|77574|83433|245537,Casq2|Reln|Snca|Tcaf1|Trem2|Nlgn3,0.0,0,9,0,0,-2.7543646846681447,12.3984375,
1,-2.348037840396148,GO:0060998,M1,1,0,GO Biological Processes,19,regulation of dendritic spine development,19_GO:0032502 developmental process,-2.348037840396148,6.011363636363637,4.111897572447979,21160,88,160,4,2.5,1.2342761036332186,19699|208922|245537|574437,Reln|Cpeb3|Nlgn3|Xlr3b,0.0,0,9,0,0,-2.7543646846681447,12.3984375,
1,-2.3214130921674134,GO:0099601,M1,1,0,GO Biological Processes,19,regulation of neurotransmitter receptor activity,19_GO:0050896 response to stimulus,-2.3214130921674134,8.816666666666666,4.581737667832112,21160,45,160,3,1.875,1.072334996048343,19699|245537|435145,Reln|Nlgn3|Shisa8,0.0,0,9,0,0,-2.7543646846681447,12.3984375,
1,-2.2945121982967853,GO:0007616,M1,1,0,GO Biological Processes,19,long-term memory,19_GO:0032501 multicellular organismal process,-2.2945121982967853,8.625,4.51888634512827,21160,46,160,3,1.875,1.072334996048343,19699|20528|208922,Reln|Slc2a4|Cpeb3,0.0,0,9,0,0,-2.7543646846681447,12.3984375,
1,-2.2932844441220688,GO:0032409,M1,1,0,GO Biological Processes,19,regulation of transporter activity,19_GO:0065007 biological regulation,-2.2932844441220688,3.8149038461538463,3.561069112558582,21160,208,160,6,3.75,1.5019518550872395,12373|19699|20617|77574|83433|245537,Casq2|Reln|Snca|Tcaf1|Trem2|Nlgn3,0.0,0,9,0,0,-2.7543646846681447,12.3984375,
1,-2.1771795349912244,GO:0042391,M1,1,0,GO Biological Processes,19,regulation of membrane potential,19_GO:0065007 biological regulation,-2.1771795349912244,2.523854961832061,3.0831484118253627,21160,524,160,10,6.25,1.9136638615493577,12291|12373|12491|16490|19699|20617|83433|93686|245537|271639,Cacna1g|Casq2|Cd36|Kcna2|Reln|Snca|Trem2|Rbfox2|Nlgn3|Adcy10,0.0,0,9,0,0,-2.7543646846681447,12.3984375,
1,-2.711992947922524,GO:0060560,M1,1,0,GO Biological Processes,19,developmental growth involved in morphogenesis,19_GO:0040007 growth,-2.711992947922524,4.640350877192983,4.171990780634791,21160,171,160,6,3.75,1.5019518550872395,14183|15235|50706|71461|245537|271639,Fgfr2|Mst1|Postn|Ptk7|Nlgn3|Adcy10,-0.11527510077850843,0,10,1,1,-2.711992947922524,6.69620253164557,
1,-2.5162129909942466,GO:0060976,M1,1,0,GO Biological Processes,19,coronary vasculature development,19_GO:0032502 developmental process,-2.5162129909942466,6.69620253164557,4.4274256546114845,21160,79,160,4,2.5,1.2342761036332186,14183|58182|71461|214766,Fgfr2|Prokr1|Ptk7|Mmp21,0.0,0,10,0,0,-2.711992947922524,6.69620253164557,
1,-2.705533394441483,GO:0001892,M1,1,0,GO Biological Processes,19,embryonic placenta development,19_GO:0032502 developmental process,-2.705533394441483,5.651709401709402,4.40402314280913,21160,117,160,5,3.125,1.3755325673171102,14183|16878|17240|50500|239167,Fgfr2|Lif|Mdfi|Ttpa|Synb,-0.11527510077850843,0,11,1,1,-2.705533394441483,5.651709401709402,
1,-2.1226402956613897,GO:0018108,M1,1,0,GO Biological Processes,19,peptidyl-tyrosine phosphorylation,19_GO:0009987 cellular process,-2.1226402956613897,5.186274509803922,3.699279465309123,21160,102,160,4,2.5,1.2342761036332186,14183|16878|19699|21687,Fgfr2|Lif|Reln|Tek,0.0,0,11,0,0,-2.705533394441483,5.651709401709402,
1,-2.0648772896213075,GO:0018212,M1,1,0,GO Biological Processes,19,peptidyl-tyrosine modification,19_GO:0009987 cellular process,-2.0648772896213075,4.990566037735849,3.5951584732996635,21160,106,160,4,2.5,1.2342761036332186,14183|16878|19699|21687,Fgfr2|Lif|Reln|Tek,0.0,0,11,0,0,-2.705533394441483,5.651709401709402,
1,-2.6766657982275133,GO:0098657,M1,1,0,GO Biological Processes,19,import into cell,19_GO:0051179 localization,-2.6766657982275133,2.517203513909224,3.5181871644316542,21160,683,160,13,8.125,2.1599831813581325,12491|15898|20617|22599|70026|83433|107723|194352|208943|225579|245537|276891|320253,Cd36|Icam5|Snca|Slc6a20b|Tspo2|Trem2|Slc12a6|Trpv5|Myo5c|Slc27a6|Nlgn3|Timd4|Marchf3,-0.09555088400440838,0,12,1,1,-2.6766657982275133,4.1328125,
1,-2.127704040175732,GO:0098739,M1,1,0,GO Biological Processes,19,import across plasma membrane,19_GO:0051179 localization,-2.127704040175732,4.1328125,3.472023533487617,21160,160,160,5,3.125,1.3755325673171102,12491|22599|70026|107723|194352,Cd36|Slc6a20b|Tspo2|Slc12a6|Trpv5,0.0,0,12,0,0,-2.6766657982275133,4.1328125,
1,-2.6335534745138887,GO:0043277,M1,1,0,GO Biological Processes,19,apoptotic cell clearance,19_GO:0051179 localization,-2.6335534745138887,11.335714285714285,5.341633317238637,21160,35,160,3,1.875,1.072334996048343,12491|83433|276891,Cd36|Trem2|Timd4,-0.07876749901313294,0,13,1,1,-2.6335534745138887,11.335714285714285,
1,-2.0946420384395035,mmu04148,M1,1,0,KEGG Pathway,24,Efferocytosis - Mus musculus (house mouse),,-2.0946420384395035,4.056748466257669,3.41958020414006,21160,163,160,5,3.125,1.3755325673171102,12491|18218|276891|319520|751864,Cd36|Dusp8|Timd4|Dusp4|Sirpd,0.0,0,13,0,0,-2.6335534745138887,11.335714285714285,
1,-2.4870652341932837,mmu04020,M1,1,0,KEGG Pathway,24,Calcium signaling pathway - Mus musculus (house mouse),,-2.4870652341932837,3.6446850393700783,3.701291219972307,21160,254,160,7,4.375,1.6170176541244068,12291|12373|14183|14205|15235|68279|213435,Cacna1g|Casq2|Fgfr2|Vegfd|Mst1|Mcoln2|Mylk3,0.0,0,14,1,1,-2.4870652341932837,3.6446850393700783,
1,-2.232983485791219,GO:0022604,M1,1,0,GO Biological Processes,19,regulation of cell morphogenesis,19_GO:0032502 developmental process,-2.232983485791219,3.2712014134275615,3.3574745950852676,21160,283,160,7,4.375,1.6170176541244068,13828|13829|19699|20739|98733|241525|574437,Epb42|Dmtn|Reln|Spta1|Obsl1|Ypel4|Xlr3b,0.0,0,15,1,1,-2.232983485791219,3.2712014134275615,
1,-2.1837564559560376,GO:0120035,M1,1,0,GO Biological Processes,19,regulation of plasma membrane bounded cell projection organization,19_GO:0050789 regulation of biological process,-2.1837564559560376,2.198529411764706,2.9810496328188947,21160,782,160,13,8.125,2.1599831813581325,13829|16878|19699|21389|23925|64297|71091|71461|83433|98733|245537|271639|574437,Dmtn|Lif|Reln|Tbx6|Kel|Gprc5b|Cdkl1|Ptk7|Trem2|Obsl1|Nlgn3|Adcy10|Xlr3b,0.0,0,15,0,0,-2.232983485791219,3.2712014134275615,
1,-2.113338520645897,GO:0031344,M1,1,0,GO Biological Processes,19,regulation of cell projection organization,19_GO:0050789 regulation of biological process,-2.113338520645897,2.1544486215538847,2.90177511440891,21160,798,160,13,8.125,2.1599831813581325,13829|16878|19699|21389|23925|64297|71091|71461|83433|98733|245537|271639|574437,Dmtn|Lif|Reln|Tbx6|Kel|Gprc5b|Cdkl1|Ptk7|Trem2|Obsl1|Nlgn3|Adcy10|Xlr3b,0.0,0,15,0,0,-2.232983485791219,3.2712014134275615,
1,-2.0468033447830596,GO:0051962,M1,1,0,GO Biological Processes,19,positive regulation of nervous system development,19_GO:0032502 developmental process,-2.0468033447830596,2.7552083333333335,3.0297809408223153,21160,384,160,8,5.0,1.7230060940112777,11484|16878|19699|19716|98733|245537|271639|574437,Aspa|Lif|Reln|Bex1|Obsl1|Nlgn3|Adcy10|Xlr3b,0.0,0,15,0,0,-2.232983485791219,3.2712014134275615,
1,-2.1677516931574035,GO:0045685,M1,1,0,GO Biological Processes,19,regulation of glial cell differentiation,19_GO:0032502 developmental process,-2.1677516931574035,5.343434343434343,3.7810226366994475,21160,99,160,4,2.5,1.2342761036332186,11484|16878|83433|103743,Aspa|Lif|Trem2|Tmem98,0.0,0,16,1,1,-2.1677516931574035,5.343434343434343,
1,-2.02036688397381,GO:0050731,M1,1,0,GO Biological Processes,19,positive regulation of peptidyl-tyrosine phosphorylation,19_GO:0048518 positive regulation of biological process,-2.02036688397381,3.889705882352941,3.301944708325473,21160,170,160,5,3.125,1.3755325673171102,12491|16878|19699|64297|83433,Cd36|Lif|Reln|Gprc5b|Trem2,0.0,0,16,0,0,-2.1677516931574035,5.343434343434343,
1,-2.1226402956613897,GO:1901222,M1,1,0,GO Biological Processes,19,regulation of non-canonical NF-kappaB signal transduction,19_GO:0050896 response to stimulus,-2.1226402956613897,5.186274509803922,3.699279465309123,21160,102,160,4,2.5,1.2342761036332186,21687|69097|72565|83433,Tek|Trim15|Uaca|Trem2,0.0,0,17,1,1,-2.1226402956613897,5.186274509803922,
1,-2.0934291813719175,GO:0009798,M1,1,0,GO Biological Processes,19,axis specification,19_GO:0032502 developmental process,-2.0934291813719175,5.086538461538462,3.646550544673996,21160,104,160,4,2.5,1.2342761036332186,17240|21389|83453|171395,Mdfi|Tbx6|Chrdl1|Pkd1l1,0.0,0,18,1,1,-2.0934291813719175,5.086538461538462,
1,-2.0357252740992884,GO:0003254,M1,1,0,GO Biological Processes,19,regulation of membrane depolarization,19_GO:0050789 regulation of biological process,-2.0357252740992884,6.9605263157894735,3.9332164906294067,21160,57,160,3,1.875,1.072334996048343,12291|93686|271639,Cacna1g|Rbfox2|Adcy10,0.0,0,19,1,1,-2.0357252740992884,6.9605263157894735,
1,-2.0186225910227225,GO:1901888,M1,1,0,GO Biological Processes,19,regulation of cell junction assembly,19_GO:0050789 regulation of biological process,-2.0186225910227225,2.9766881028938905,3.0653046319948998,21160,311,160,7,4.375,1.6170176541244068,13829|15898|20617|21687|208922|245537|574437,Dmtn|Icam5|Snca|Tek|Cpeb3|Nlgn3|Xlr3b,0.0,0,20,1,1,-2.0186225910227225,2.9766881028938905,
